RA,DEC,MAG_AUTO,MAGERR_AUTO
358.1849384,-30.3137067,-3.7821,0.5752
358.1975447,-30.3131721,-4.0392,0.5772
358.206711,-30.313036,99.0,99.0
356.2231814,-30.313199,-4.1431,0.3218
358.2119584,-30.312512,-4.5494,0.3136
358.1807325,-30.3127785,-3.9107,0.3953
358.2164645,-30.3124941,99.0,99.0
356.5343007,-30.3142367,-5.1991,0.1378
356.1957749,-30.3118182,-4.9063,0.1646
358.073313,-30.3125585,-3.7942,0.5568
356.0538019,-30.3104564,-5.0467,0.1261
358.2126755,-30.3122781,99.0,99.0
356.1491458,-30.3106507,-11.9816,0.1483
358.2136042,-30.3114415,99.0,99.0
356.1524103,-30.3107356,99.0,99.0
358.2140878,-30.3115138,99.0,99.0
358.0828567,-30.3115964,-4.2374,0.2442
356.1840661,-30.3108908,-4.3047,0.3168
356.1859937,-30.3104435,-4.4534,0.2835
358.2146674,-30.3104911,99.0,99.0
356.2426362,-30.310574,-4.3033,0.2533
356.2366265,-30.3105169,-4.9663,0.2195
356.1448198,-30.3100607,-10.6633,1.1076
358.0828085,-30.3107806,-4.4326,0.2482
356.1143183,-30.3092508,-4.4841,0.2585
358.1847506,-30.3103094,99.0,99.0
356.1997206,-30.3095232,-4.609,0.1846
358.1373019,-30.3103967,-3.5357,0.7764
358.2279114,-30.3093576,99.0,99.0
358.1391915,-30.3095357,-5.8773,0.0739
356.152465,-30.310436,-9.2575,1.2272
358.081903,-30.3102961,99.0,99.0
358.0731546,-30.3101117,99.0,99.0
356.0868612,-30.308011,-4.6606,0.21
358.0755672,-30.3098039,-4.8644,0.2563
358.1974836,-30.3091465,-4.5497,0.3195
358.0592689,-30.309352,-4.4537,0.2766
358.1895058,-30.3091964,99.0,99.0
356.1144792,-30.30811,-3.4324,0.5986
356.1039145,-30.3083325,-3.8697,0.3814
358.1078541,-30.3094226,-4.1392,0.5939
358.1654744,-30.3090941,-4.1516,0.4272
356.090971,-30.3076773,-5.1294,0.1435
356.2215277,-30.3086835,-4.8202,0.1788
358.0726768,-30.3093129,-4.9001,0.2078
358.0700105,-30.3098987,0.337,38.5226
356.2024232,-30.3078759,-4.5466,0.2214
358.0760445,-30.3093512,-4.6293,0.2921
358.1976983,-30.3088793,-2.8764,2.5811
356.1799519,-30.3075526,-4.7474,0.1531
356.1157266,-30.3071867,-4.7419,0.2449
358.1395673,-30.3083515,-3.9983,0.4649
358.1568257,-30.3093314,99.0,99.0
356.1276587,-30.308287,-5.5955,0.1317
358.0925059,-30.3087016,99.0,99.0
356.0622193,-30.3066823,-4.5873,0.3107
358.0995985,-30.3095771,99.0,99.0
356.1923343,-30.3078217,99.0,99.0
356.2165872,-30.3079541,-4.1106,0.3765
356.1221704,-30.3072498,-3.9334,0.454
356.2089821,-30.3072703,-4.9862,0.1986
356.1288438,-30.3084195,-2.6392,1.7714
356.1644884,-30.3078465,-4.2247,0.3411
356.0897171,-30.3066342,-4.997,0.2055
356.1648335,-30.3069055,-4.1562,0.3951
356.2074612,-30.3071969,-3.7969,0.5745
356.128734,-30.3072522,-4.5906,0.2871
356.18965,-30.3071897,-3.6639,0.7324
358.1754745,-30.3078233,99.0,99.0
358.1824482,-30.3076735,99.0,99.0
356.1809118,-30.3073281,99.0,99.0
356.1947114,-30.3076088,99.0,99.0
356.0852037,-30.3068339,-4.2468,0.395
358.1420173,-30.3080245,99.0,99.0
356.0529171,-30.306691,99.0,99.0
358.1555851,-30.3076863,99.0,99.0
358.1381498,-30.307919,99.0,99.0
356.1931426,-30.3071873,-4.1837,0.3209
356.1941343,-30.3077305,-5.1607,0.1953
356.089673,-30.3062276,99.0,99.0
356.2032191,-30.3068858,-4.2106,0.4583
356.1957045,-30.3071662,-4.1816,0.3559
356.2176198,-30.3080671,-4.0037,0.6508
356.1082117,-30.3064699,-4.3549,0.3682
356.0978738,-30.3062887,-5.125,0.1773
356.1861034,-30.3071861,-3.4705,1.0503
356.197895,-30.3061371,-6.5892,0.091
358.1806483,-30.3066566,-4.5646,0.3045
356.130771,-30.306649,99.0,99.0
356.2004552,-30.3071016,99.0,99.0
358.1926097,-30.3066763,99.0,99.0
356.0937722,-30.3061831,-4.4141,0.4126
358.0630191,-30.3077804,-4.369,0.2539
358.078365,-30.3085555,99.0,99.0
356.0916518,-30.3064361,99.0,99.0
358.1885523,-30.3061895,-5.046,0.188
356.2200053,-30.3066874,-3.5152,0.7551
358.1951277,-30.3064049,-1.9167,3.9039
358.139824,-30.3069321,-5.1837,2.6574
356.200532,-30.3064508,-4.8927,0.201
358.1931337,-30.3064422,99.0,99.0
356.2026035,-30.306829,99.0,99.0
356.1094495,-30.305424,99.0,99.0
356.1707153,-30.3059254,-3.6828,0.714
356.2116248,-30.3066906,-3.8847,0.723
356.1978949,-30.3058958,-8.7675,0.051
356.2022301,-30.3065207,99.0,99.0
356.109189,-30.3056789,99.0,99.0
356.197902,-30.3063777,99.0,99.0
356.2056834,-30.3070809,-6.9513,0.0461
358.1392661,-30.306771,99.0,99.0
356.2155189,-30.3067488,-3.6103,0.8675
356.1702146,-30.3063498,99.0,99.0
356.2083736,-30.3064921,-5.1172,0.1941
356.1578498,-30.3063887,-5.7015,0.1256
356.1315227,-30.3062898,99.0,99.0
358.1946794,-30.3060878,99.0,99.0
356.1978848,-30.3053122,99.0,99.0
356.1968215,-30.3067227,-4.9765,0.253
356.1059351,-30.3046687,-8.5123,0.0191
356.1034286,-30.3052131,-2.7809,1.4593
356.1947015,-30.3068753,99.0,99.0
358.0792017,-30.3066711,-4.4062,0.3145
356.2060951,-30.3069532,-5.0744,0.2247
356.105386,-30.3042083,-6.2538,0.1152
358.1130939,-30.305986,-3.854,0.5965
356.10815,-30.3050873,-3.6882,0.7843
356.1984895,-30.3059132,99.0,99.0
356.207016,-30.3058469,99.0,99.0
356.2079991,-30.3059557,-0.2991,19.9327
356.1979514,-30.3055751,-8.9922,0.0459
356.2063151,-30.3063039,-5.7455,0.1433
356.2021068,-30.3058249,-4.3687,0.4099
356.1939454,-30.3056408,99.0,99.0
356.1677353,-30.3056167,99.0,99.0
358.0627582,-30.3061332,-4.6135,0.1719
356.1626846,-30.3065346,-5.5108,0.2471
356.2037693,-30.3060017,99.0,99.0
356.1846396,-30.3051136,99.0,99.0
356.1016878,-30.3050183,99.0,99.0
358.1386976,-30.3059502,-3.1077,1.2578
356.1877904,-30.3051815,-4.3544,0.3086
356.2099684,-30.306185,99.0,99.0
356.1866908,-30.3056028,99.0,99.0
356.1656512,-30.3052375,-3.5018,0.8617
356.2085692,-30.305011,-5.0994,0.1575
358.1996721,-30.3051596,99.0,99.0
358.1809707,-30.3055823,-5.7211,0.1702
356.1161438,-30.305031,-3.8461,0.7998
356.1053334,-30.3052601,-7.9789,0.2073
356.1601089,-30.3049485,-1.3584,6.1326
358.1291128,-30.3060705,99.0,99.0
356.1955432,-30.3058573,99.0,99.0
356.1734816,-30.3055495,99.0,99.0
356.1113518,-30.3057872,99.0,99.0
356.1637483,-30.306372,99.0,99.0
356.1964365,-30.305342,-4.0996,0.56
356.0887485,-30.3043228,99.0,99.0
358.1991843,-30.3048843,99.0,99.0
356.1995962,-30.3066771,99.0,99.0
356.2156039,-30.3054745,-3.8338,0.5843
358.0787125,-30.3062689,99.0,99.0
356.1615657,-30.3043781,-3.6649,0.6739
356.1901555,-30.3056542,99.0,99.0
356.1896889,-30.3046357,-4.079,0.4703
356.2001249,-30.3048018,-2.9269,1.3978
356.2205574,-30.3050544,-4.5456,0.2057
358.1702172,-30.3050067,-4.3728,0.3768
356.1113013,-30.3044715,-3.361,0.9925
356.195868,-30.3044082,-5.3584,0.1453
358.1499899,-30.3052187,99.0,99.0
356.2017945,-30.3043096,-5.3236,0.1087
356.2120388,-30.305032,99.0,99.0
356.1062501,-30.3038141,99.0,99.0
356.166874,-30.3050122,-2.6133,2.8461
356.1643178,-30.3047191,-6.0406,0.0981
358.1110713,-30.3059936,-1.7141,4.7873
356.1652797,-30.3043478,99.0,99.0
356.114549,-30.304194,-3.5271,0.884
356.1612512,-30.305498,99.0,99.0
356.1919605,-30.305753,99.0,99.0
358.1918112,-30.3042055,-4.2666,3.8695
356.2114317,-30.3046576,99.0,99.0
356.2125669,-30.3054769,99.0,99.0
356.1862929,-30.3045639,99.0,99.0
356.1734131,-30.3043191,99.0,99.0
356.1949984,-30.3046201,99.0,99.0
358.0771127,-30.3050307,99.0,99.0
358.0480343,-30.3048656,-4.6432,0.1282
356.1891301,-30.3044979,99.0,99.0
358.0803223,-30.3052202,99.0,99.0
356.1179225,-30.3033049,-3.4303,0.8005
357.0526127,-30.3075669,-4.9434,0.2496
356.1328484,-30.3051401,-5.4748,0.225
356.1239263,-30.3059892,99.0,99.0
356.2070157,-30.3048919,99.0,99.0
356.1931614,-30.305125,99.0,99.0
356.115197,-30.3044906,99.0,99.0
356.1674138,-30.3037376,99.0,99.0
356.1984003,-30.3038929,99.0,99.0
356.1710573,-30.3033006,-3.4907,0.7314
356.192403,-30.3038876,99.0,99.0
356.2165572,-30.3036857,-4.5285,0.2847
358.0694585,-30.3050095,99.0,99.0
356.1757639,-30.3034864,99.0,99.0
356.173503,-30.3032163,99.0,99.0
358.0664161,-30.3054923,99.0,99.0
356.2028644,-30.3045015,99.0,99.0
356.2186312,-30.3039119,-3.4287,1.0288
356.110249,-30.3030483,99.0,99.0
356.1202488,-30.302624,-4.9581,0.2258
356.2107217,-30.3039156,-4.6512,0.296
356.182558,-30.303083,99.0,99.0
356.2094684,-30.3041904,99.0,99.0
356.1920129,-30.3029967,-3.9157,0.4626
356.1196333,-30.3031401,99.0,99.0
356.1698023,-30.3029114,99.0,99.0
356.2046815,-30.3030673,99.0,99.0
356.1915833,-30.303072,-4.1752,0.4127
356.2031423,-30.3034008,-4.7402,0.305
356.16424,-30.3029478,99.0,99.0
356.1320553,-30.3048288,99.0,99.0
356.1247926,-30.3024631,-2.5002,2.1495
356.1992668,-30.3029803,-3.9656,0.7188
356.1307439,-30.3027469,99.0,99.0
356.2002904,-30.3033099,-1.842,4.4912
356.2100721,-30.303887,99.0,99.0
356.0977489,-30.3023019,99.0,99.0
356.1877764,-30.3038206,99.0,99.0
356.2057324,-30.3035814,-5.3597,0.1722
356.1799947,-30.3037645,99.0,99.0
356.1333827,-30.3029189,-5.0006,0.3777
358.0618825,-30.3034346,-3.913,0.5453
356.1865483,-30.3030519,99.0,99.0
356.1682403,-30.302756,-1.3699,7.0442
356.1072209,-30.3019343,-2.3321,2.6401
356.1792697,-30.3024996,99.0,99.0
356.136615,-30.3024551,99.0,99.0
356.1320661,-30.302627,99.0,99.0
356.1836084,-30.3025411,99.0,99.0
356.2117613,-30.3024416,-4.803,0.2246
356.1116326,-30.301974,99.0,99.0
356.1729281,-30.3029311,-1.7624,3.7229
356.1845455,-30.302107,-3.1127,1.0297
356.1366989,-30.3017498,99.0,99.0
356.1743977,-30.3020539,-2.9553,1.2086
356.1600019,-30.3016865,-6.0693,0.7825
356.1943966,-30.3023182,99.0,99.0
356.2061744,-30.3025044,99.0,99.0
356.2173848,-30.3023033,-2.7623,1.5256
356.0939383,-30.3021235,-1.8144,4.9038
356.1941433,-30.3033223,99.0,99.0
356.2106721,-30.3027796,99.0,99.0
356.1811544,-30.3019412,-5.1907,1.7975
356.2071314,-30.3025886,99.0,99.0
356.1591004,-30.3054929,99.0,99.0
356.2138662,-30.302591,-2.4995,2.8233
356.1147747,-30.3014712,-5.1909,1.9508
356.1567262,-30.302049,-3.7706,0.8884
356.2077259,-30.3021951,99.0,99.0
356.1325108,-30.3035721,99.0,99.0
356.1582855,-30.300965,99.0,99.0
356.1310002,-30.3020693,99.0,99.0
356.0938685,-30.3013193,-2.9545,9.756
356.2007544,-30.302677,99.0,99.0
356.1724201,-30.3026776,99.0,99.0
356.1572605,-30.3019495,-4.817,3.1374
356.2227459,-30.3012501,-4.232,0.3386
356.1549307,-30.3022682,99.0,99.0
356.1326279,-30.3019119,99.0,99.0
356.1353795,-30.3028893,-5.0963,0.4474
356.7073601,-30.298411,-4.6811,0.1705
358.0565705,-30.2961125,-4.4747,0.1862
358.0566533,-30.2957671,-4.5771,0.1685
358.0575927,-30.294812,-4.8293,0.2949
356.6427311,-30.29629,-12.8952,0.1175
358.0643427,-30.2942702,99.0,99.0
356.8357114,-30.2947398,-6.1565,0.1021
356.8356484,-30.2943103,-6.5134,0.0863
356.635013,-30.291927,-6.2427,0.1044
356.227464,-30.2885315,-4.2905,0.2987
356.8342848,-30.2926434,-7.5674,0.0556
356.6348631,-30.2889869,-6.3216,0.1088
356.6322082,-30.2875268,-7.1188,0.0777
356.8430858,-30.2883434,-6.9623,0.0687
356.6336966,-30.2856903,-5.647,0.1297
358.0575644,-30.2826118,-4.3878,0.2579
356.6385302,-30.2839522,-5.843,0.1141
358.0347206,-30.2824437,-5.4212,0.1766
356.6382194,-30.2838427,-6.0243,0.1132
356.6379213,-30.283685,-4.7993,0.203
358.058582,-30.2824481,-4.4685,0.2581
356.219949,-30.2805289,-4.4033,0.3475
358.0643072,-30.2778563,99.0,99.0
356.3647395,-30.2772611,-5.8923,0.1168
357.314638,-30.2797667,-4.4886,0.3015
356.3785007,-30.2754192,-7.4006,0.0576
356.3787735,-30.2748898,-5.9745,0.1221
356.3792069,-30.2750479,-6.7845,0.0838
356.615456,-30.2750994,-5.4833,0.1775
357.8663698,-30.2738496,-4.9909,0.1945
357.3402467,-30.2756533,-5.3579,0.1649
357.3235776,-30.2758652,-5.6151,0.1051
356.3650106,-30.2724036,-6.8626,0.0811
358.0613274,-30.2714784,-4.4995,0.2481
356.2257452,-30.2664594,-4.5732,0.1974
356.7363863,-30.2673559,-4.8788,0.1653
356.2214864,-30.2622184,-5.0097,0.1741
358.0423625,-30.2612185,-4.7151,0.1972
356.8029633,-30.2631169,-5.0502,0.1403
356.2203843,-30.2595294,-4.2068,0.2867
358.045945,-30.2602999,-4.7236,0.2286
356.2217287,-30.256219,-4.4359,0.227
356.2264194,-30.2550991,-4.2872,0.2405
358.0639407,-30.2555775,99.0,99.0
358.0587419,-30.2548158,-4.4913,0.2253
356.2279579,-30.2537135,-4.4492,0.2151
357.0872159,-30.2572433,-5.1326,0.1871
356.5371604,-30.2550263,-4.5412,0.2902
356.5918823,-30.2556099,-4.9056,0.1444
356.2190224,-30.2527253,-4.4998,0.2272
358.0513482,-30.2526451,-4.6194,0.1887
358.0485089,-30.2524096,-4.5296,0.1764
358.0481493,-30.2524145,-5.8143,0.1661
356.5376513,-30.2525431,-4.6419,0.225
357.3366466,-30.2686715,-15.5127,0.0029
356.2262915,-30.2506219,-4.9404,0.1322
358.0568446,-30.2500579,-4.4264,0.2296
358.044169,-30.2477661,-5.5373,0.1568
356.2253799,-30.2474212,-4.7152,0.2094
356.2224156,-30.2460121,-4.2064,0.3295
357.4543193,-30.2648636,-15.4029,0.003
358.061141,-30.2457156,-4.4704,0.2136
357.1076724,-30.2479136,-5.0302,0.1838
356.2202521,-30.2412685,-4.1294,0.4205
358.0598065,-30.2410491,-3.7875,0.5397
356.5657067,-30.2418008,-5.1764,0.17
357.0331193,-30.2431798,-5.1605,0.1362
356.2325377,-30.2385582,-5.3434,0.084
356.7516193,-30.2382654,-5.0474,0.1918
358.0610538,-30.235167,-4.3619,0.2841
357.5284427,-30.2376875,-4.5006,0.2257
358.0368953,-30.2337158,-5.8791,0.0719
358.0628233,-30.2324042,-1.3221,5.8382
357.0965879,-30.2346341,-4.9402,0.1582
356.2370752,-30.2285878,-4.7049,0.128
357.689444,-30.2296292,-5.1272,0.134
358.036903,-30.2263856,-4.0124,0.35
356.7764237,-30.2279231,-5.4203,0.1792
356.2207754,-30.2211316,-4.5681,0.2649
356.7554265,-30.2217736,-5.2276,0.2151
358.0569448,-30.2166045,-4.5102,0.1852
357.5506734,-30.218432,-4.7864,0.2786
358.0510017,-30.2143126,-4.8741,0.2604
357.1936401,-30.2354821,-15.4025,0.003
356.3244563,-30.2115608,-5.4709,0.1672
357.5348291,-30.2148375,-12.217,0.1855
356.2353923,-30.2027895,-4.7719,0.1434
356.2204458,-30.2033128,-4.786,0.2182
356.2349691,-30.2026978,-4.6572,0.1468
357.2856287,-30.2050123,-5.7893,0.129
358.0277865,-30.1973488,-4.7696,0.2125
357.409159,-30.1972899,-5.333,0.1857
356.7347465,-30.1961679,-4.8463,0.1682
358.0587153,-30.1870445,-6.2051,0.3664
356.9936096,-30.1900841,-4.6095,0.2266
358.0321065,-30.1868552,-4.5706,0.1966
358.0266208,-30.1866406,-4.3385,0.2215
357.8288517,-30.1870347,-5.3659,0.117
358.0189423,-30.1853676,-4.3287,0.2693
357.253264,-30.18746,-4.4977,0.2376
357.2417554,-30.1869719,-4.5921,0.2284
358.0566083,-30.1835751,99.0,99.0
357.6736067,-30.1849505,-5.0601,0.2456
357.0087059,-30.184916,-4.4382,0.1737
357.3142215,-30.1846898,-4.0421,0.2885
357.8969484,-30.1830996,-4.5301,0.1778
358.0173193,-30.1822512,-4.5456,0.2263
358.0465151,-30.1813635,-3.7677,0.4346
357.7872688,-30.1821533,-5.9689,0.0545
358.0513187,-30.1809858,-4.0253,0.3145
357.8631415,-30.1820043,-5.138,0.1549
358.048991,-30.1807773,-4.2943,0.2388
356.2395698,-30.1797366,-4.7922,0.132
358.0502145,-30.1807169,-4.6172,0.1828
358.0181603,-30.1805492,-4.1446,0.2118
357.9522393,-30.1798816,-5.0215,0.0975
358.0290185,-30.179581,-3.9934,0.6799
358.0573727,-30.1800127,-4.4698,0.2447
356.7630265,-30.181463,-5.1111,0.2347
358.0168173,-30.1791153,-3.9702,0.3327
356.2294176,-30.1786431,-5.9082,0.0772
358.0585727,-30.1803988,-4.8736,0.2088
356.6118336,-30.1796389,-4.8575,0.1571
358.0217614,-30.1778072,-3.795,0.273
356.4128589,-30.1783489,-4.8533,0.1168
356.973309,-30.1803874,-6.0652,0.0515
358.0197878,-30.1782755,-4.6541,0.2523
357.9812846,-30.1775204,-4.9772,0.0982
358.0281989,-30.1775405,-4.3234,0.3097
356.5804373,-30.1780323,-4.7923,0.1137
356.9923299,-30.1785872,-6.2525,0.0447
356.2290254,-30.1754073,-4.6488,0.2412
357.8899556,-30.1768507,-4.8569,0.2004
358.0415419,-30.1755967,-4.4298,0.2101
356.3971382,-30.1757438,-4.4124,0.2126
357.9646129,-30.1753403,-4.5609,0.2895
357.9866896,-30.1751962,-5.011,0.1225
357.2906365,-30.1770381,-4.298,0.1651
357.2972202,-30.1767188,-4.7256,0.1191
356.3937987,-30.1744575,-4.7388,0.1679
358.0509353,-30.1738619,-4.4789,0.2322
356.2806149,-30.1727958,-4.5819,0.2031
357.974929,-30.1737692,-4.781,0.1231
357.9583356,-30.1739751,-5.4021,0.1737
358.0578683,-30.1729725,-3.8309,0.466
356.9898953,-30.1751885,-5.4397,0.1652
356.2682813,-30.1707646,-4.4049,0.1946
357.9278654,-30.1713371,-4.4919,0.2077
358.0032198,-30.1714416,-4.4743,0.2292
356.8728774,-30.1725101,-4.5485,0.2874
358.0235012,-30.1701975,-4.1609,0.2427
356.9348811,-30.1724147,-4.2964,0.1774
356.228532,-30.1679837,-4.602,0.2369
356.399261,-30.1681384,-4.7673,0.123
358.0318737,-30.1680338,-4.3005,0.2044
356.224562,-30.1661141,-6.5447,0.0486
356.2350636,-30.1655282,-4.4096,0.3252
356.3568656,-30.1651723,-5.0149,0.1063
358.0146371,-30.1645488,-3.9587,0.6488
357.9669209,-30.1646709,-4.9436,0.1358
358.0235759,-30.1823408,-15.5071,0.003
356.3828731,-30.1650754,-6.6495,0.0526
357.9571788,-30.1642704,-4.3116,0.3167
357.9716209,-30.1642067,-4.5847,0.1953
357.9750719,-30.1641272,-4.2356,0.362
358.0586958,-30.1639936,-5.343,0.6101
357.9666325,-30.164114,-4.2724,0.2419
357.9774278,-30.1634517,-4.4632,0.1504
358.0232435,-30.1631854,-4.6438,0.241
356.2724839,-30.1632536,-5.1637,0.1762
357.9589406,-30.163652,-4.9986,0.2416
358.0565719,-30.1627102,-4.5168,0.2951
357.7859741,-30.1640915,-4.777,0.1437
357.916376,-30.1632236,-4.3468,0.2697
357.9756408,-30.1634972,-4.9064,0.1422
357.9588802,-30.1629331,-6.0052,0.0545
357.9561786,-30.1628673,-5.3205,0.2107
356.2238821,-30.1619243,-4.0493,0.4247
356.2716819,-30.1615332,-4.4522,0.2449
358.052604,-30.1621815,99.0,99.0
356.31438,-30.1620299,-4.8013,0.1611
358.0257733,-30.1620328,-4.6781,0.1833
357.9639334,-30.1604676,-6.0209,0.0546
358.019698,-30.1611061,-4.2498,0.3385
357.9415768,-30.1599704,-4.4331,0.2124
356.2986121,-30.1584087,-4.4554,0.1905
357.989977,-30.1588405,-4.4986,0.2198
358.0098751,-30.1583406,-4.3466,0.2426
356.6136101,-30.1592178,-4.805,0.1803
356.3013919,-30.1562118,-5.3033,0.0847
357.8719499,-30.1570541,-4.608,0.1314
356.2256394,-30.1554581,-5.0441,0.2442
357.9064741,-30.1572973,-5.0669,0.1511
357.9274714,-30.1560971,-3.8766,0.3507
358.0370776,-30.1568743,-5.405,0.214
357.9357376,-30.155565,-4.7445,0.1666
356.2273656,-30.1544666,-3.6556,0.5787
357.9304446,-30.1559691,-3.8054,0.4829
357.9459346,-30.1555273,-5.6762,0.0727
356.2283764,-30.1546921,-4.8299,0.2165
358.0187145,-30.1550348,-4.5054,0.2087
356.3756035,-30.1542447,-4.4028,0.262
356.294015,-30.1539073,-4.2418,0.3124
358.0456562,-30.1541334,-4.1487,1.1497
356.2442027,-30.1535705,-4.0092,0.4161
358.0382685,-30.1534359,-5.24,0.1609
358.0218697,-30.1545476,99.0,99.0
356.430687,-30.1533848,-4.5468,0.1457
358.0421934,-30.1533427,99.0,99.0
358.0389371,-30.1536273,99.0,99.0
357.8999214,-30.1535623,-4.2998,0.2679
358.037365,-30.1533339,99.0,99.0
356.2466463,-30.1516133,-5.0461,0.1176
356.3138642,-30.1524796,-3.6056,0.5503
357.8747536,-30.1528371,-4.6882,0.1228
358.0325209,-30.1524312,-0.4423,7.0415
357.9562106,-30.1523621,-4.7647,0.1875
358.0125731,-30.1522189,-4.8776,0.1472
358.0329227,-30.1521817,-4.5506,0.2679
356.2883892,-30.1511013,-5.4472,0.0833
358.0132967,-30.152223,-4.5074,0.2719
356.2588035,-30.1507367,-4.3036,0.2438
357.917864,-30.1522986,-3.9311,0.4288
356.3668979,-30.1512298,-4.8304,0.2094
357.8993883,-30.1529996,-3.7407,1.0382
358.0175055,-30.1503899,-4.1895,0.2372
357.9641277,-30.149903,-4.648,0.1907
358.0080439,-30.1499923,-4.4826,0.2433
358.0463635,-30.150006,-4.7212,0.3392
357.9637454,-30.1499408,-5.1941,0.1873
356.4326156,-30.1498783,-5.0584,0.1481
357.9520328,-30.1502325,-4.5686,0.1954
358.0159514,-30.1496744,-2.8305,1.5888
356.2297758,-30.148637,-4.1085,0.3662
358.0108222,-30.1491783,-4.1077,0.3081
358.0358343,-30.149729,99.0,99.0
358.0070978,-30.1494009,-4.0538,0.4548
358.0211028,-30.1494836,-4.2226,0.4358
358.0337139,-30.1497885,-4.9207,0.2402
357.9919554,-30.1491683,99.0,99.0
358.0107069,-30.1493986,-3.7565,0.6063
356.4090608,-30.1490812,-4.4365,0.1986
356.2716956,-30.1482017,-4.9375,0.1255
358.0378207,-30.1492044,-3.262,1.1544
357.9879501,-30.1492926,-3.1536,0.9922
357.9002365,-30.149328,-4.7591,0.1728
358.0165866,-30.1486041,-4.1966,0.4008
356.3261489,-30.1484751,-4.6942,0.1973
358.0264356,-30.1495623,99.0,99.0
358.0364613,-30.1487466,-3.0007,1.4082
358.0268738,-30.1476478,-1.5831,4.6592
357.9390669,-30.1483619,-4.4139,0.272
358.0065806,-30.1484808,-4.0792,0.4091
358.0133167,-30.1479885,-4.6062,0.2407
358.0056936,-30.1483967,-0.8508,9.2559
356.3228917,-30.1478768,-6.2714,0.0554
358.0155699,-30.1480932,-4.0149,0.5406
358.0137843,-30.1485478,99.0,99.0
356.2886793,-30.1470757,-4.7886,0.2262
356.3332715,-30.1472791,-4.5302,0.2975
357.9633492,-30.1478135,-4.1736,0.3539
356.2659796,-30.1465596,-4.467,0.1946
356.3305166,-30.1471988,-4.6291,0.2399
358.0381525,-30.148059,99.0,99.0
358.0260012,-30.1477654,99.0,99.0
356.3648433,-30.1474676,-4.108,0.3486
358.0345895,-30.1474103,99.0,99.0
356.2803051,-30.1466487,-4.1185,0.379
357.9679636,-30.1472571,-7.2794,0.032
356.4091825,-30.1479417,-4.541,0.2305
356.2517407,-30.1469619,-4.2494,0.4196
356.3799837,-30.1474357,-4.5008,0.3494
357.9195687,-30.1482237,-3.7552,0.6665
358.0127053,-30.1471278,99.0,99.0
358.0039825,-30.1475674,99.0,99.0
357.7661711,-30.1481538,-5.1094,0.2027
356.3612484,-30.1471831,-4.7304,0.1872
358.0133584,-30.1466864,-4.6628,0.2654
357.9158432,-30.1473769,-6.4763,0.0476
358.0089373,-30.1467497,-5.0017,0.2153
356.3470298,-30.1468271,-3.9497,0.3784
358.0421862,-30.1477985,99.0,99.0
356.2360115,-30.1454963,-5.2314,0.1284
356.2391316,-30.1460588,-2.5776,1.5976
357.9619283,-30.1471163,99.0,99.0
357.9376069,-30.1472449,-4.8372,0.1957
358.0200966,-30.1462693,-4.7995,0.1956
357.9992549,-30.1472535,-6.78,0.0523
358.0112508,-30.146996,99.0,99.0
357.9239181,-30.147388,99.0,99.0
356.3742011,-30.1474618,-5.3453,0.1736
357.9746931,-30.1467346,-3.7537,0.552
358.0191068,-30.1460616,99.0,99.0
357.1024049,-30.1482825,-4.789,0.2641
358.0149999,-30.1475569,99.0,99.0
358.0006475,-30.1463039,99.0,99.0
356.2453696,-30.1454509,-4.9367,0.1772
358.0310965,-30.145694,-5.1114,0.2122
357.9826523,-30.1458831,-4.4428,0.3854
358.0333644,-30.1457381,99.0,99.0
358.0059737,-30.1471024,99.0,99.0
357.8836288,-30.1463259,-3.5632,0.6648
357.9747399,-30.1461734,99.0,99.0
358.0251827,-30.1465071,99.0,99.0
358.0146391,-30.1459827,99.0,99.0
356.265772,-30.1447733,-4.1414,0.4041
356.9641276,-30.1478967,-5.1274,0.2097
357.931829,-30.1463945,99.0,99.0
357.8897941,-30.1463916,-8.5652,0.0466
357.9701249,-30.1453979,-4.272,0.4163
357.8886493,-30.1462965,-2.5025,1.8829
358.0141363,-30.1458022,-5.2093,0.1716
357.9386444,-30.1458999,99.0,99.0
357.9787175,-30.1460207,99.0,99.0
356.3778459,-30.1450055,-4.2376,0.3862
356.2629014,-30.1446515,-5.1106,0.1683
358.0143611,-30.1453145,99.0,99.0
357.9248918,-30.1460522,-4.9004,0.2292
358.0120274,-30.1456927,99.0,99.0
356.3253796,-30.1446869,-4.8795,0.1885
358.0268534,-30.1452273,99.0,99.0
357.9802924,-30.1448991,-4.8301,0.2025
356.3296015,-30.1452885,-2.2243,2.4575
